ticker,Date,Stock Splits,Split Ratio
PRE,2023-11-14 05:00:00+00:00,0.0666666666666666,1:15
HYMC,2023-11-15 05:00:00+00:00,0.1,1:10
RVSN,2023-11-15 05:00:00+00:00,0.125,1:8
SNES,2023-11-17 05:00:00+00:00,0.0833333333333333,1:12
TRVG,2023-11-17 05:00:00+00:00,0.2,1:5
VTVT,2023-11-21 05:00:00+00:00,0.025,1:40
THAR,2023-11-21 05:00:00+00:00,0.04,1:25
BODI,2023-11-22 05:00:00+00:00,0.02,1:50
SNEX,2023-11-27 05:00:00+00:00,1.5,1.5:1
VSTD,2023-11-28 05:00:00+00:00,0.1,1:10
CMND,2023-11-28 05:00:00+00:00,0.0333333333333333,1:30
RGS,2023-11-29 05:00:00+00:00,0.05,1:20
PRAX,2023-11-29 05:00:00+00:00,0.0666666666666666,1:15
IBIO,2023-11-29 05:00:00+00:00,0.05,1:20
CENN,2023-12-01 05:00:00+00:00,0.1,1:10
CHAI,2023-12-04 05:00:00+00:00,0.1428571428571428,1:7
HUT,2023-12-04 05:00:00+00:00,0.2,1:5
XHG,2023-12-07 05:00:00+00:00,0.025,1:40
XOS,2023-12-07 05:00:00+00:00,0.0333333333333333,1:30
TIL,2023-12-08 05:00:00+00:00,0.05,1:20
CENN,2023-12-08 05:00:00+00:00,0.1,1:10
JG,2023-12-11 05:00:00+00:00,0.05,1:20
SNCR,2023-12-11 05:00:00+00:00,0.1111111111111111,1:9
AIMD,2023-12-14 05:00:00+00:00,0.2,1:5
SRZN,2023-12-14 05:00:00+00:00,0.0666666666666666,1:15
HUBC,2023-12-15 05:00:00+00:00,0.1,1:10
BGMS,2023-12-18 05:00:00+00:00,0.0666666666666666,1:15
YQ,2023-12-18 05:00:00+00:00,0.2,1:5
ENTO,2023-12-18 05:00:00+00:00,0.05,1:20
VRAX,2023-12-18 05:00:00+00:00,0.1,1:10
NGNE,2023-12-19 05:00:00+00:00,0.25,1:4
SCOR,2023-12-20 05:00:00+00:00,0.05,1:20
CGC,2023-12-20 05:00:00+00:00,0.1,1:10
BBLG,2023-12-20 05:00:00+00:00,0.125,1:8
WNW,2023-12-20 05:00:00+00:00,0.0285714285714285,1:35
SIDU,2023-12-20 05:00:00+00:00,0.01,1:100
BKYI,2023-12-21 05:00:00+00:00,0.0555555555555555,1:18
MTVA,2023-12-21 05:00:00+00:00,0.125,1:8
NUKK,2023-12-26 05:00:00+00:00,1.4,1.4:1
LIDR,2023-12-27 05:00:00+00:00,0.0333333333333333,1:30
AVTX,2023-12-29 05:00:00+00:00,0.0041666666666666,1:240
VS,2023-12-29 05:00:00+00:00,0.0625,1:16
KTTA,2024-01-02 05:00:00+00:00,0.05,1:20
PRSO,2024-01-03 05:00:00+00:00,0.025,1:40
TENX,2024-01-03 05:00:00+00:00,0.0125,1:80
LXEH,2024-01-03 05:00:00+00:00,0.5,1:2
FLEX,2024-01-03 05:00:00+00:00,1.327,1.327:1
ACON,2024-01-04 05:00:00+00:00,0.0625,1:16
JSPR,2024-01-04 05:00:00+00:00,0.1,1:10
MESO,2024-01-10 05:00:00+00:00,0.5,1:2
RNAZ,2024-01-16 05:00:00+00:00,0.025,1:40
UXIN,2024-01-16 05:00:00+00:00,0.1,1:10
CNEY,2024-01-19 05:00:00+00:00,0.0333333333333333,1:30
REBN,2024-01-22 05:00:00+00:00,0.125,1:8
PCSA,2024-01-22 05:00:00+00:00,0.05,1:20
EVAX,2024-01-22 05:00:00+00:00,0.1,1:10
DTSS,2024-01-23 05:00:00+00:00,0.0666666666666666,1:15
INSG,2024-01-24 05:00:00+00:00,0.1,1:10
INO,2024-01-25 05:00:00+00:00,0.0833333333333333,1:12
KAVL,2024-01-25 05:00:00+00:00,0.0476190476190476,1:21
REVB,2024-01-25 05:00:00+00:00,0.0333333333333333,1:30
TC,2024-01-26 05:00:00+00:00,0.0666666666666666,1:15
HUBG,2024-01-29 05:00:00+00:00,2.0,2:1
INBS,2024-01-29 05:00:00+00:00,0.0833333333333333,1:12
GRI,2024-01-30 05:00:00+00:00,0.1428571428571428,1:7
TCRT,2024-02-01 05:00:00+00:00,0.0666666666666666,1:15
GNPX,2024-02-02 05:00:00+00:00,0.025,1:40
STEX,2024-02-02 05:00:00+00:00,0.1,1:10
GTBP,2024-02-05 05:00:00+00:00,0.0333333333333333,1:30
FRGT,2024-02-05 05:00:00+00:00,0.1,1:10
EMPD,2024-02-05 05:00:00+00:00,0.0222222222222222,1:45
ZJYL,2024-02-08 05:00:00+00:00,20.0,20:1
CENT,2024-02-09 05:00:00+00:00,1.277,1.277:1
CENTA,2024-02-09 05:00:00+00:00,1.25,1.25:1
SGLY,2024-02-12 05:00:00+00:00,0.1,1:10
ASMB,2024-02-12 05:00:00+00:00,0.0833333333333333,1:12
DTIL,2024-02-14 05:00:00+00:00,0.0333333333333333,1:30
QCLS,2024-02-15 05:00:00+00:00,0.0333333333333333,1:30
COO,2024-02-20 05:00:00+00:00,4.0,4:1
JZ,2024-02-20 05:00:00+00:00,0.3333333333333333,1:3
ACB,2024-02-20 05:00:00+00:00,0.1,1:10
TRIB,2024-02-23 05:00:00+00:00,0.2,1:5
AUUD,2024-02-27 05:00:00+00:00,0.04,1:25
PHUN,2024-02-27 05:00:00+00:00,0.02,1:50
TGL,2024-02-27 05:00:00+00:00,0.0142857142857142,1:70
ETHZ,2024-02-28 05:00:00+00:00,0.0526315789473684,1:19
CELU,2024-02-29 05:00:00+00:00,0.1,1:10
ZCMD,2024-02-29 05:00:00+00:00,0.1,1:10
RDGT,2024-03-01 05:00:00+00:00,0.05,1:20
FFAI,2024-03-01 05:00:00+00:00,0.3333333333333333,1:3
GXAI,2024-03-08 05:00:00+00:00,0.0833333333333333,1:12
CISO,2024-03-08 05:00:00+00:00,0.0666666666666666,1:15
LMFA,2024-03-12 04:00:00+00:00,0.1666666666666666,1:6
XTIA,2024-03-13 04:00:00+00:00,0.01,1:100
OTLK,2024-03-14 04:00:00+00:00,0.05,1:20
LFWD,2024-03-15 04:00:00+00:00,0.1428571428571428,1:7
AEVA,2024-03-19 04:00:00+00:00,0.2,1:5
ADVM,2024-03-21 04:00:00+00:00,0.1,1:10
CSPI,2024-03-21 04:00:00+00:00,2.0,2:1
LENZ,2024-03-22 04:00:00+00:00,0.1428571428571428,1:7
MBRX,2024-03-22 04:00:00+00:00,0.0666666666666666,1:15
QTTB,2024-03-26 04:00:00+00:00,0.0555555555555555,1:18
LGVN,2024-03-27 04:00:00+00:00,0.1,1:10
CTRM,2024-03-27 04:00:00+00:00,0.1,1:10
DOYU,2024-03-28 04:00:00+00:00,0.1,1:10
NRXP,2024-04-02 04:00:00+00:00,0.1,1:10
XXII,2024-04-02 04:00:00+00:00,0.0625,1:16
UCAR,2024-04-03 04:00:00+00:00,0.01,1:100
RENT,2024-04-03 04:00:00+00:00,0.05,1:20
STKH,2024-04-04 04:00:00+00:00,0.1,1:10
RNAC,2024-04-05 04:00:00+00:00,0.0333333333333333,1:30
EDBL,2024-04-05 04:00:00+00:00,0.05,1:20
GLAD,2024-04-05 04:00:00+00:00,0.5,1:2
TAOX,2024-04-05 04:00:00+00:00,0.04,1:25
PALI,2024-04-08 04:00:00+00:00,0.0666666666666666,1:15
ALLR,2024-04-09 04:00:00+00:00,0.05,1:20
BON,2024-04-11 04:00:00+00:00,0.1,1:10
AGEN,2024-04-12 04:00:00+00:00,0.05,1:20
CISS,2024-04-12 04:00:00+00:00,0.01,1:100
FLNT,2024-04-12 04:00:00+00:00,0.1666666666666666,1:6
DVLT,2024-04-15 04:00:00+00:00,0.0066666666666666,1:150
GRRR,2024-04-15 04:00:00+00:00,0.1,1:10
FRPH,2024-04-15 04:00:00+00:00,2.0,2:1
SBFM,2024-04-17 04:00:00+00:00,0.01,1:100
BENF,2024-04-18 04:00:00+00:00,0.0125,1:80
GSUN,2024-04-19 04:00:00+00:00,0.1,1:10
MYSZ,2024-04-23 04:00:00+00:00,0.125,1:8
PVLA,2024-04-23 04:00:00+00:00,0.0125,1:80
CDTX,2024-04-24 04:00:00+00:00,0.05,1:20
XTKG,2024-04-25 04:00:00+00:00,1.06,1.06:1
RCON,2024-05-01 04:00:00+00:00,0.0555555555555555,1:18
SOPA,2024-05-01 04:00:00+00:00,0.0666666666666666,1:15
SGBX,2024-05-02 04:00:00+00:00,0.05,1:20
OLB,2024-05-06 04:00:00+00:00,0.1,1:10
ADN,2024-05-14 04:00:00+00:00,0.0333333333333333,1:30
TIRX,2024-05-14 04:00:00+00:00,0.2,1:5
BNR,2024-05-15 04:00:00+00:00,0.1,1:10
DRMA,2024-05-16 04:00:00+00:00,0.0666666666666666,1:15
ELWS,2024-05-16 04:00:00+00:00,0.2,1:5
WHLR,2024-05-17 04:00:00+00:00,0.0416666666666666,1:24
HSCS,2024-05-17 04:00:00+00:00,0.01,1:100
GCTK,2024-05-20 04:00:00+00:00,0.2,1:5
SCNI,2024-05-21 04:00:00+00:00,0.1,1:10
JAGX,2024-05-23 04:00:00+00:00,0.0166666666666666,1:60
AKAN,2024-05-23 04:00:00+00:00,0.025,1:40
THAR,2024-05-28 04:00:00+00:00,0.0666666666666666,1:15
SINT,2024-05-28 04:00:00+00:00,0.005,1:200
BCDA,2024-05-30 04:00:00+00:00,0.0666666666666666,1:15
GWAV,2024-06-03 04:00:00+00:00,0.0066666666666666,1:150
CNSP,2024-06-05 04:00:00+00:00,0.02,1:50
SNGX,2024-06-06 04:00:00+00:00,0.0625,1:16
EMPD,2024-06-07 04:00:00+00:00,0.01,1:100
SSKN,2024-06-07 04:00:00+00:00,0.1,1:10
BNC,2024-06-07 04:00:00+00:00,0.0833333333333333,1:12
DBVT,2024-06-07 04:00:00+00:00,0.5,1:2
TNXP,2024-06-10 04:00:00+00:00,0.03125,1:32
NVDA,2024-06-10 04:00:00+00:00,10.0,10:1
ICU,2024-06-10 04:00:00+00:00,0.04,1:25
KPRX,2024-06-11 04:00:00+00:00,0.1111111111111111,1:9
SUNE,2024-06-12 04:00:00+00:00,0.0666666666666666,1:15
NAAS,2024-06-13 04:00:00+00:00,0.05,1:20
VELO,2024-06-13 04:00:00+00:00,0.0285714285714285,1:35
TRNR,2024-06-14 04:00:00+00:00,0.025,1:40
